text,labels
"Dean Martin in Half Nelson with Joe Pesci.  Joe in Betsy's Wedding with Alan Alda.  Alan in The Killing Yard with Morris Chesnut.  morris in Boyz in the Hood with Laurence Fishburne.  Laurence in Mystic River With Bacon.    1.Michael J. Fox  2.Ludacris  3.James Woods, Geena Davis, Michael Douglas, Crispin Glover, Anthony Anderson, Terrence Howard, Paul Walker",0
"      Michael J. Fox was in The Frighteners with Jake Busey...  Who was in Enemy of the State with Will Smith....  Who was in Hitch with Eva Mendes...  Who was in 2 Fast 2 Furious with Ludacris...  Who was in Crash with Matt Dillon...  Who was in Wild Things with Kevin Bacon.    (Though a LOT of unnecessary steps were created.)    Anyway.....    Harrison Ford.  Jack Black.  Brad Pitt, Will Ferrell, Billy Dee Williams, John Cusack, Sean Connery, Will Smith, Annette Bening, Efren Ramirez.",0
"    Sorry, too many. Annette bening is fair game.",0
"Anyway.....    Harrison Ford.  Jack Black.  Brad Pitt, Will Ferrell, Billy Dee Williams, John Cusack, Sean Connery, Will Smith, Annette Bening, Efren Ramirez.    Sorry, too many. Annette bening is fair game.    Harrison Ford in The Conversation with Gene Hackman  Gene Hackman in Enemy of the State with Jack Black  Jack Black in Orange County with John Lithgow  John Lithgow in Footloose with Kevin Bacon      1. Jean Seberg  2. Iben Hejele  3. Jean Paul Bellmondo, Burt Lancaster, Jaqueline Bisset, James Mason, Jack Black, Catherine Zeta Jones, John Cuask",0
"      Harrison Ford was in The Fugitive with Julian Moore...  Who was in Pyscho with Vince Vaugn...  Who was in Anchorman with Jack Black...  Who was in Envy with Christopher Walken...  Who was in Catch me if you Can with DiCaprio...  Who was in The Departed with Jack Nicholson...  Who was in A Few Good Men with Kevin Bacon.    (Like the previous poster, a lot of unnecessary steps.)    1. Brandon Routh.  2. Christian Bale.  3. Michael Caine, Hugh Jackman, Kevin Spacey, Colin Farrel, Freddy Rodriguez, Anne Heche",0
"Brandon Routh in Superman Returns with Parker Posey.  Parker in The Mighty Wind with Marty Belafsky.  Marty in Newsis with Christian Bale.  Christian in Empire of the Sun with John Malkovich.  John in Queens Logic with Bacon.    1.Roseanne Barr  2.Ben Kingsley  3.Morgan Freeman, Bruce Willis, Jennifer Connelly, Sissy Spacek, Tommy Lee Jones, Michael J. Fox, Meryl Streep",0
      That's seven steps and also look above. I've been skipped.,0
"    Sorry, too many. Annette bening is fair game.    Harrison Ford in The Conversation with Gene Hackman  Gene Hackman in Enemy of the State with Jack Black  Jack Black in Orange County with John Lithgow  John Lithgow in Footloose with Kevin Bacon      1. Jean Seberg  2. Iben Hejele  3. Jean Paul Bellmondo, Burt Lancaster, Jaqueline Bisset, James Mason, Jack Black, Catherine Zeta Jones, John Cuask    Jean Seberg in Macho Callahan with Pedro Armendariz Jr.  Pedro in The Crime of Father Amaro with Gael Garcia Bernal.  Gael in Dreaming of Julia with Iben Hjele.  Iben in High Fidelity with Tim Robbins.  Tim in Mystic River with Bacon.    WHEW!    1.Michael Wong  2.Eddie Murphy  3.Robert Deniro, James Hong, Paul Sorvino, Cho Yun-Fat, Rob Schneider, Nick Nolte, Antonio Banderas",0
"    Michael Wong was in Knock-Off with Jean Claude Van Damme....  Who was in Street Fighter with Ming Na....  Who was in Mulan with Eddie Murphy...  Who was in Beverly Hills Cop with Judge Reinhold...  Who was in Fast Times at Ridgemont High with Sean Penn...  Who was in Mystic River with Kevin Bacon.    Thanks for at least throwing us the Van Damme bone.    Anthony Hopkins.  Gene Wilder.  Richard Pryor, Catherine Zeta-Jones, Jodie Foster, Edward Norton, Julianne Moore, Emma Thompson, Sean Penn.",0
"Anthony Hopkins was in a Change of Seasons with Shirley MacLaine.  Shirley was in Cannonball Run II with Burt Reynolds.  Burt was in Everything You Always wanted to Know About Sex, but Were Afraid to Ask with Gene Wilder.  Gene was in Young Frankenstein with Cloris Leachman.  Cloris in The Demon Murder Case with Bacon.    1.Jack Benny  2.Jack Black  3.Alan Alda, Eli Wallach, Walter Matthau, George Burns, Tim Robbins, Todd Louiso, Sean Penn",0
"Jack Benny was in It's a Mad Mad Mad Mad World with Carl Reiner...  Who was in Oceans Eleven with Matt Damon...  Who was in Dogma with Jason Lee...  Who was in Enemy of the State with Jack Black...  Who was in High Fidelity with John Cusack...  Who was in One Crazy Summer with Demi Moore...  Who was in A Few Good Men with Kevin Bacon.      Ron Livingston.  Sacha Baron Cohen.  Vince Vaughn, Will Ferrell, Pamela Anderson, Brittany Murphy, Jada Pinkett Smith, Gary Cole, Stephen Root.",0
"    6 DEGREES PEOPLE!        Ron Livingston in The Cooler with William H Macy  William H Macy in Boogie Nights with John C Reily  John C Reily in Taledega Nights with Sacha Baron Cohen  Sacha Baron Cohen in Borat with Lunell  Lunell in The Rock with Ed Harris  Ed Harris Apollo 13 with Kevin Bacon    1. Lauren Bacall  2. Tyrin Turner  3. Lisa Rye, Larenz Tate, Bookeem Woodbine, Angela Basset, DMX, Laurence Fishburne, Jeff Goldblum",0
"Lauren Bacall was in Manderlay with Danny Glover.  Danny in the Cookout with Ja Rule.  Ja Rule in Crime Partners with Tyrin Turner.  Tyrin in Panther with Joe Don Baker.  Joe in Criminal Law with Bacon.    1.Errol Flynn  2.Paddy Considine  3.Radha Mitchell, Jason Flemyng, Russell Crowe, Gary Stretch, Janet Leigh, Gary Oldman, Renee Zellweger",0
Errol Flynn was in Too much too soon with Dorothy Malone  Dorothy Malone was in Basic Instinct with Jeanne Tripplehorn  Jeanne Tripplehorn was in The Firm with Ed Harris  Ed Harris was in Stepmom with Julia Roberts  Julia Roberts was in Something to talk about with Kyra Sedgwick  and Kyra Sedwick was in The Woodsman with Kevin Bacon......,0
        oops hold that thought a minute..... sorry,0
"    My bad. I misunderstood the ""Six Degrees"" rule. Problem fixed:    jack Benny was in It's a Mad... with Carl Reiner...  Who was in Ocean's Eleven with Scott Caan...  Who was in Enemy of the State with Jack Black...  Who was in High Fidelity with John Cusack...  Who was in Once Crazy Summer with Demi Moore...  Who was in AFGM with Kevin Bacon.    Since the last person didn't start one....    David Cross.  Sarah Jessica Parker.  Eugene Levy, Luke Wilson, Shawn and Marlon Wayans, Matthew McConaghey (sp?), Catherine O'Hara, Anna Faris.",0
"I don't know if this counts, if not, just skip me...    David Cross was in Life Without Dick with Sarah Jessica Parker.  Sarah was in Footloose with Bacon.    1.Errol Flynn  2.Paddy Considine  3.Radha Mitchell, Jason Flemyng, Russell Crowe, Gary Stretch, Janet Leigh, Gary Oldman, Reene Zellweger",0
Definitely Christopher Reeve as Superman.  Tobey as Spiderman.  I also loved Michelle Pfeiffer as Catwoman.,0
"Lynda Carter as Wonder Woman...(although, that is television...)",0
Mike Keaton>>>>Christian Bale as the bat. Nothing against Bale but not only were Tim Burtons Batman films easily better then Batman Returns but Keton WAS Batman.,0
"Problem with today's superhero movies. Superheroes are invincible, smart, and with out a flaw. Why do we portray them as people with tragic flaws, like Spiderman movies. I mean is a super hero supposed to bitch or cry about MJ? Shouldn't he be out there stopping villains and explaining logic and philosphy to their sidekicks?",0
"    Well you must've never read a spider-man comic in your life. Spider-man is all about the flaws, that's what makes him a great super hero.    For character portrayal I'd say that Christopher Reeves is top of the list.",0
christian bale as batman,0
christopher reeve as superman  michael keaton as batman  keanu reeves as neo,0
Ron Jeremy as Jizz Master Zero,0
Alan Cumming - Kurt Wagner/Nightcrawler in X2: Xmen United    Quality opening scene!,0
Thomas Jane as The Punisher. I can't wait to see the next one.    But Bale was awesome as well as Bruce Wayne/Batman. I can't wait to see him add some more layers in the next film.,0
Hugh Jackman as Wolverine,0
"    its the flaws that make a hero super. They find a way to help people no matter what is going on in their lives...self sacrifice. That's what makes a hero super. No matter what, they help those who are more and less fortunate than them. If they were all invincible, what fun would it be? It would all be the same. Bad guy threatens city, good guy gets bad guy without getting scratched...end of story. That would be a sucky movie.",0
Bale as the Bat  Reeves as Supes (although the new guy Brandon Routh managed to live up to him)  Jackman as Wolverine,0
BALE as BATMAN  JACKMAN as WOLVERINE  WEAVING as V  MAGUIRE as SPIDER-MAN,0
george clooney as batman  just kiddin' *g*,0
Anybody want to learn how to make a short film with me. I have a new online class that is an introductory film and video course that is also a step by step procedure to making a movie. Learn from home. It's interactive and a lot of fun!    http://filmvideo.onlineclasses.com,0
"Christopher Reeve as Superman. It has been said many times, but it needs to be said again.",0
        Keaton  Bale  Reeves  McGuire,0
